"sample_id","plate_no","generation","read_no","week_no","cocktail_no","human_crystal","class3_crystal","class3_clear","class3_other"
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440212200801311436",2,"C0977",0,0.4085,0.26325,0.32825
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440059200801311437",2,"C0579",0,0.3955,0.16725,0.43725
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440884200801311426",2,"C1109",0,0.418,0.264,0.318
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441164200801311422",2,"C1035",0,0.411,0.252,0.337
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440949200801311426",2,"C0538",0,0.409,0.27225,0.31875
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440910200801311426",2,"C0924",0,0.411,0.25225,0.33675
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441051200801311424",2,"C0647",0,0.3955,0.282,0.3225
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440864200801311427",2,"C1404",0,0.39275,0.22775,0.3795
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441084200801311423",2,"C1123",0,0.474,0.114,0.412
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441074200801311424",2,"C0929",0,0.46325,0.23625,0.3005
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441498200801311417",2,"C1335",0,0.44775,0.102,0.45025
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441419200801311419",2,"C0667",0,0.40325,0.19475,0.402
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440534200801311431",2,"C1274",0,0.372,0.256,0.372
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440387200801311433",2,"C0217",0,0.4015,0.20475,0.39375
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441125200801311423",2,"C0546",0,0.4285,0.17475,0.39675
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440130200801311437",2,"C0873",0,0.4005,0.26475,0.33475
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440917200801311425",2,"C0530",0,0.4725,0.087,0.4405
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441505200801311417",2,"C0569",0,0.45375,0.11925,0.427
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441323200801311420",2,"C0751",0,0.40775,0.23225,0.36
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441112200801311423",2,"C1502",0,0.42325,0.2635,0.31325
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440897200801311426",2,"C0153",0,0.461,0.0995,0.4395
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440816200801311427",2,"C1020",0,0.4385,0.27325,0.28825
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440501200801311432",2,"C0126",0,0.40575,0.16975,0.4245
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440066200801311438",2,"C1157",0,0.41525,0.139,0.44575
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441225200801311422",2,"C0463",0,0.42325,0.27775,0.299
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440971200801311425",2,"C0255",0,0.3985,0.22075,0.38075
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440104200801311437",2,"C1058",0,0.39925,0.176,0.42475
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440091200801311438",2,"C0587",0,0.37675,0.2335,0.38975
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441122200801311423",2,"C1313",0,0.432,0.26625,0.30175
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441400200801311419",2,"C1430",0,0.4055,0.2625,0.332
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441375200801311419",2,"C0284",0,0.39675,0.198,0.40525
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441007200801311424",2,"C0264",0,0.41825,0.16125,0.4205
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441411200801311419",2,"C0665",0,0.4195,0.1825,0.398
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440214200801311436",2,"C0786",0,0.47975,0.094,0.42625
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440527200801311431",2,"C0324",0,0.443,0.173,0.384
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440931200801311426",2,"C0725",0,0.41725,0.284,0.29875
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440357200801311434",2,"C0498",0,0.452,0.13725,0.41075
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441101200801311423",2,"C0168",0,0.4155,0.30025,0.28425
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441257200801311421",2,"C0171",0,0.413,0.27725,0.30975
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440138200801311437",2,"C0875",0,0.40525,0.27325,0.3215
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441444200801311419",2,"C1141",0,0.409,0.2085,0.3825
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441177200801311422",2,"C0079",0,0.45275,0.09725,0.45
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441206200801311421",2,"C1226",0,0.43825,0.2175,0.34425
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440457200801311432",2,"C0415",0,0.41675,0.17,0.41325
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440542200801311431",2,"C1276",0,0.4595,0.0885,0.452
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440772200801311428",2,"C1009",0,0.38925,0.2355,0.37525
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440269200801311435",2,"C0404",0,0.435,0.16675,0.39825
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440472200801311432",2,"C1378",0,0.41075,0.25975,0.3295
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440927200801311425",2,"C0724",0,0.4255,0.26425,0.31025
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440713200801311429",2,"C0143",0,0.3785,0.20375,0.41775
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441218200801311421",2,"C1229",0,0.39,0.2875,0.3225
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441025200801311424",2,"C0449",0,0.4385,0.29025,0.27125
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440256200801311435",2,"C1360",0,0.381,0.23825,0.38075
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441304200801311420",2,"C1514",0,0.402,0.18525,0.41275
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440908200801311426",2,"C1115",0,0.3885,0.28475,0.32675
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440727200801311428",2,"C0710",0,0.388,0.1995,0.4125
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441187200801311422",2,"C0273",0,0.44075,0.1485,0.41075
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440546200801311431",2,"C1277",0,0.39475,0.264,0.34125
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441058200801311424",2,"C0925",0,0.43525,0.243,0.32175
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440945200801311426",2,"C0537",0,0.425,0.27,0.305
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440844200801311427",2,"C1399",0,0.40725,0.26325,0.3295
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441456200801311418",2,"C1144",0,0.39075,0.22175,0.3875
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440647200801311429",2,"C0618",0,0.41675,0.16175,0.4215
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441115200801311423",2,"C0735",0,0.4165,0.15475,0.42875
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441486200801311418",2,"C0960",0,0.4405,0.29575,0.26375
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440414200801311433",2,"C0800",0,0.4265,0.2835,0.29
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440583200801311430",2,"C0230",0,0.445,0.11675,0.43825
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441491200801311417",2,"C0757",0,0.3975,0.26675,0.33575
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440198200801311436",2,"C0782",0,0.46575,0.10125,0.433
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441066200801311424",2,"C0927",0,0.45925,0.12025,0.4205
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440205200801311436",2,"C0016",0,0.4145,0.17175,0.41375
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440848200801311427",2,"C1400",0,0.4115,0.18625,0.40225
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440549200801311431",2,"C0510",0,0.4235,0.1535,0.423
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441008200801311424",2,"C1032",0,0.37825,0.2625,0.35925
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441325200801311420",2,"C0560",0,0.3835,0.22675,0.38975
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440404200801311433",2,"C0989",0,0.42275,0.25725,0.32
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440207200801311436",2,"C0208",0,0.408,0.2035,0.3885
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440913200801311425",2,"C0529",0,0.43975,0.1685,0.39175
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441068200801311424",2,"C1119",0,0.4135,0.26525,0.32125
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440304200801311434",2,"C1072",0,0.45675,0.1325,0.41075
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441268200801311421",2,"C1133",0,0.4405,0.29175,0.26775
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440360200801311434",2,"C1458",0,0.436,0.1385,0.4255
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440208200801311436",2,"C0976",0,0.40925,0.2865,0.30425
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441021200801311424",2,"C0448",0,0.417,0.27425,0.30875
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440860200801311427",2,"C1403",0,0.3945,0.26425,0.34125
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440957200801311426",2,"C0540",0,0.44575,0.1295,0.42475
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440076200801311438",2,"C1351",0,0.4315,0.1555,0.413
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440096200801311438",2,"C1356",0,0.39425,0.27075,0.335
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440682200801311429",2,"C0903",0,0.45225,0.23825,0.3095
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440145200801311436",2,"C0481",0,0.457,0.1195,0.4235
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440040200801311438",2,"C0970",0,0.41375,0.28825,0.298
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440564200801311431",2,"C1473",0,0.4305,0.1285,0.441
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440477200801311432",2,"C0420",0,0.40225,0.1715,0.42625
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440007200801311439",2,"C0194",0,0.394,0.18225,0.42375
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440461200801311432",2,"C0416",0,0.4315,0.1875,0.381
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441527200801311418",2,"C0766",0,0.4095,0.16525,0.42525
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441508200801311418",2,"C1529",0,0.3775,0.23675,0.38575
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441174200801311422",2,"C0846",0,0.4305,0.1185,0.451
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441450200801311418",2,"C0951",0,0.43475,0.12825,0.437
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440505200801311431",2,"C0127",0,0.4155,0.28975,0.29475
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441235200801311422",2,"C0657",0,0.44925,0.13325,0.4175
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440645200801311429",2,"C0426",0,0.4415,0.255,0.3035
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441060200801311424",2,"C1117",0,0.472,0.096,0.432
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440493200801311432",2,"C0124",0,0.40425,0.1725,0.42325
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441441200801311419",2,"C0181",0,0.45275,0.14275,0.4045
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441045200801311424",2,"C0454",0,0.421,0.167,0.412
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440873200801311426",2,"C0147",0,0.439,0.11725,0.44375
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440379200801311434",2,"C0695",0,0.3755,0.26525,0.35925
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440186200801311437",2,"C1259",0,0.40775,0.20775,0.3845
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440099200801311437",2,"C0289",0,0.44175,0.13425,0.424
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441429200801311419",2,"C0478",0,0.40925,0.1895,0.40125
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441097200801311423",2,"C0167",0,0.43375,0.271,0.29525
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441496200801311417",2,"C1526",0,0.395,0.2325,0.3725
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440340200801311433",2,"C1453",0,0.408,0.24975,0.34225
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440643200801311429",2,"C0617",0,0.40975,0.17675,0.4135
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441104200801311423",2,"C1128",0,0.387,0.20525,0.40775
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441179200801311422",2,"C0271",0,0.4415,0.1565,0.402
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441069200801311424",2,"C0160",0,0.43375,0.26125,0.305
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441046200801311424",2,"C1222",0,0.40625,0.252,0.34175
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440367200801311434",2,"C0692",1,0.44125,0.15625,0.4025
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441127200801311423",2,"C0738",0,0.3935,0.22275,0.38375
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441073200801311424",2,"C0161",0,0.42375,0.273,0.30325
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441318200801311420",2,"C1326",0,0.42325,0.1765,0.40025
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441336200801311420",2,"C1522",0,0.415,0.31425,0.27075
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440092200801311438",2,"C1355",0,0.37025,0.28475,0.345
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440631200801311429",2,"C0614",0,0.41825,0.2835,0.29825
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441216200801311421",2,"C1420",0,0.3985,0.25675,0.34475
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441223200801311421",2,"C0654",0,0.4225,0.16975,0.40775
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441211200801311421",2,"C0651",0,0.419,0.27675,0.30425
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441141200801311423",2,"C0550",0,0.46325,0.1115,0.42525
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441256200801311421",2,"C1130",0,0.42525,0.13725,0.4375
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441108200801311423",2,"C1501",0,0.44275,0.11,0.44725
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441171200801311422",2,"C0269",0,0.4585,0.14,0.4015
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441425200801311419",2,"C0477",0,0.39275,0.20525,0.402
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440818200801311427",2,"C1201",0,0.41025,0.1975,0.39225
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441118200801311423",2,"C1312",0,0.398,0.243,0.359
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441196200801311422",2,"C1043",0,0.412,0.27825,0.30975
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440083200801311438",2,"C0585",0,0.42325,0.295,0.28175
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441020200801311424",2,"C1407",0,0.43025,0.247,0.32275
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441070200801311424",2,"C0928",0,0.404,0.195,0.401
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440497200801311432",2,"C0125",0,0.41575,0.287,0.29725
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441063200801311424",2,"C0350",0,0.44875,0.16075,0.3905
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440802200801311427",2,"C0825",0,0.407,0.23375,0.35925
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440206200801311436",2,"C0784",0,0.41025,0.25975,0.33
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440812200801311427",2,"C1019",0,0.41725,0.285,0.29775
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441448200801311418",2,"C1142",0,0.47175,0.10725,0.421
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440625200801311429",2,"C0421",0,0.4355,0.26325,0.30125
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441341200801311420",2,"C0564",0,0.42475,0.1585,0.41675
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440610200801311430",2,"C0813",0,0.415,0.159,0.426
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440630200801311429",2,"C1190",0,0.416,0.2685,0.3155
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440009200801311439",2,"C0003",0,0.4205,0.28575,0.29375
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440415200801311433",2,"C0224",0,0.39625,0.24975,0.354
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440255200801311435",2,"C0592",0,0.45175,0.142,0.40625
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440925200801311425",2,"C0532",0,0.46075,0.10675,0.4325
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440563200801311431",2,"C0705",0,0.37875,0.2045,0.41675
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440988200801311425",2,"C1027",0,0.41725,0.23225,0.3505
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441194200801311422",2,"C0851",0,0.442,0.12775,0.43025
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440042200801311438",2,"C0779",0,0.4055,0.16725,0.42725
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441278200801311421",2,"C0944",0,0.38575,0.279,0.33525
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441053200801311424",2,"C0456",0,0.397,0.22425,0.37875
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441231200801311422",2,"C0656",0,0.4485,0.1365,0.415
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440365200801311434",2,"C0500",0,0.4185,0.18425,0.39725
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440540200801311431",2,"C1467",0,0.4105,0.25675,0.33275
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440657200801311430",2,"C0429",0,0.44375,0.2635,0.29275
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440598200801311430",2,"C0810",1,0.43475,0.16525,0.4
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440358200801311434",2,"C1266",0,0.45975,0.1275,0.41275
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440773200801311428",2,"C0050",0,0.41825,0.26975,0.312
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440361200801311434",2,"C0499",0,0.43575,0.135,0.42925
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441465200801311418",2,"C0187",0,0.4375,0.16075,0.40175
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440241200801311435",2,"C0397",0,0.4135,0.19425,0.39225
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440857200801311427",2,"C0443",0,0.39575,0.1755,0.42875
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441204200801311421",2,"C1417",0,0.391,0.2455,0.3635
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440618200801311430",2,"C0815",0,0.4595,0.1265,0.414
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440785200801311428",2,"C0053",0,0.4325,0.15475,0.41275
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440852200801311427",2,"C1401",0,0.413,0.177,0.41
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440171200801311436",2,"C0679",0,0.4115,0.26725,0.32125
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440348200801311433",2,"C1455",0,0.4095,0.18575,0.40475
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441222200801311421",2,"C1230",0,0.4355,0.262,0.3025
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440249200801311435",2,"C0399",0,0.4395,0.13775,0.42275
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440211200801311436",2,"C0209",0,0.40625,0.235,0.35875
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440346200801311433",2,"C1263",0,0.4585,0.0895,0.452
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441378200801311419",2,"C0861",0,0.4205,0.142,0.4375
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441352200801311420",2,"C1046",0,0.40525,0.22725,0.3675
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440888200801311426",2,"C1110",0,0.43925,0.26825,0.2925
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441190200801311422",2,"C0850",0,0.41825,0.27775,0.304
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440739200801311428",2,"C0713",0,0.415,0.1505,0.4345
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440264200801311435",2,"C1362",0,0.375,0.25175,0.37325
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441274200801311421",2,"C0943",0,0.4255,0.1745,0.4
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440654200801311430",2,"C1196",0,0.419,0.29425,0.28675
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440293200801311434",2,"C0110",0,0.41225,0.29275,0.295
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440918200801311425",2,"C1298",0,0.45425,0.09075,0.455
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441024200801311424",2,"C1408",0,0.41225,0.245,0.34275
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441402200801311419",2,"C1239",0,0.4265,0.1525,0.421
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440331200801311434",2,"C0311",0,0.39875,0.178,0.42325
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440970200801311425",2,"C0831",0,0.43525,0.2605,0.30425
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440582200801311430",2,"C0806",0,0.4105,0.27175,0.31775
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440681200801311429",2,"C0135",0,0.40725,0.159,0.43375
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440867200801311427",2,"C0337",0,0.44825,0.109,0.44275
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441373200801311419",2,"C0092",0,0.44,0.1675,0.3925
